Starting model=rnn epochs=10 batch=2 on host pax047
resume=<auto> run_dir=<auto>
CUDA_VISIBLE_DEVICES=0
Fri Apr 24 14:34:51 2026       
+-----------------------------------------------------------------------------------------+
| NVIDIA-SMI 575.57.08              Driver Version: 575.57.08      CUDA Version: 12.9     |
|-----------------------------------------+------------------------+----------------------+
| GPU  Name                 Persistence-M | Bus-Id          Disp.A | Volatile Uncorr. ECC |
| Fan  Temp   Perf          Pwr:Usage/Cap |           Memory-Usage | GPU-Util  Compute M. |
|                                         |                        |               MIG M. |
|=========================================+========================+======================|
|   0  NVIDIA H200 NVL                On  |   00000001:15:00.0 Off |                    0 |
| N/A   42C    P0             75W /  450W |       0MiB / 143771MiB |      0%      Default |
|                                         |                        |             Disabled |
+-----------------------------------------+------------------------+----------------------+
                                                                                         
+-----------------------------------------------------------------------------------------+
| Processes:                                                                              |
|  GPU   GI   CI              PID   Type   Process name                        GPU Memory |
|        ID   ID                                                               Usage      |
|=========================================================================================|
|  No running processes found                                                             |
+-----------------------------------------------------------------------------------------+
torch.cuda.is_available = True
torch.cuda.device_count = 1
torch.cuda.current_device = 0
torch.cuda.get_device_name(0) = NVIDIA H200 NVL
--- Starting Training on cuda ---
Populating dataset normalization statistics...
Stats loaded. Example Zone 0 (ME) - Mean: 1314.04, Std: 215.34
No existing checkpoint found in /cluster/home/supadh03/cs137/assignment3/evaluation/subhanga-additions/checkpoints/v2/rnn/runs/job-483063. Starting fresh.
  Epoch 1/10 [ 9820/10445] │ batch_loss=10920.6543 │ grad_norm=390853.6875
  Epoch 1/10 [ 9830/10445] │ batch_loss=3608.2812 │ grad_norm=75619.6953
  Epoch 1/10 [ 9840/10445] │ batch_loss=20029.8027 │ grad_norm=608121.8125
  Epoch 1/10 [ 9850/10445] │ batch_loss=8736.4961 │ grad_norm=193384.4062
  Epoch 1/10 [ 9860/10445] │ batch_loss=26543.8809 │ grad_norm=1489288.6250
  Epoch 1/10 [ 9870/10445] │ batch_loss=13504.6709 │ grad_norm=286885.2812
  Epoch 1/10 [ 9880/10445] │ batch_loss=6737.6655 │ grad_norm=172543.2812
  Epoch 1/10 [ 9890/10445] │ batch_loss=9787.0957 │ grad_norm=458921.2188
  Epoch 1/10 [ 9900/10445] │ batch_loss=20484.2383 │ grad_norm=233423.6562
  Epoch 1/10 [ 9910/10445] │ batch_loss=5020.0234 │ grad_norm=134899.7344
  Epoch 1/10 [ 9920/10445] │ batch_loss=18295.0547 │ grad_norm=664880.3750
  Epoch 1/10 [ 9930/10445] │ batch_loss=28468.5684 │ grad_norm=1017775.5625
  Epoch 1/10 [ 9940/10445] │ batch_loss=13284.7559 │ grad_norm=269820.6562
  Epoch 1/10 [ 9950/10445] │ batch_loss=11310.3779 │ grad_norm=254525.1406
  Epoch 1/10 [ 9960/10445] │ batch_loss=37521.9336 │ grad_norm=1652720.0000
  Epoch 1/10 [ 9970/10445] │ batch_loss=11372.3359 │ grad_norm=751799.5000
  Epoch 1/10 [ 9980/10445] │ batch_loss=11901.3438 │ grad_norm=234821.9531
  Epoch 1/10 [ 9990/10445] │ batch_loss=14468.9834 │ grad_norm=268484.7500
  Epoch 1/10 [10000/10445] │ batch_loss=20704.7031 │ grad_norm=374802.9062
  Epoch 1/10 [10010/10445] │ batch_loss=5367.0332 │ grad_norm=139584.7656
  Epoch 1/10 [10020/10445] │ batch_loss=49574.1875 │ grad_norm=2252627.2500
  Epoch 1/10 [10030/10445] │ batch_loss=10139.0332 │ grad_norm=284241.8125
  Epoch 1/10 [10040/10445] │ batch_loss=13889.3779 │ grad_norm=334361.4062
  Epoch 1/10 [10050/10445] │ batch_loss=4322.5854 │ grad_norm=81786.6875
  Epoch 1/10 [10060/10445] │ batch_loss=7232.3184 │ grad_norm=165976.5000
  Epoch 1/10 [10070/10445] │ batch_loss=18061.0156 │ grad_norm=466463.2188
  Epoch 1/10 [10080/10445] │ batch_loss=30345.1543 │ grad_norm=527772.7500
  Epoch 1/10 [10090/10445] │ batch_loss=9517.1035 │ grad_norm=179248.1875
  Epoch 1/10 [10100/10445] │ batch_loss=47630.2812 │ grad_norm=1743435.5000
  Epoch 1/10 [10110/10445] │ batch_loss=23067.4961 │ grad_norm=1272045.0000
  Epoch 1/10 [10120/10445] │ batch_loss=14652.3623 │ grad_norm=381916.1875
  Epoch 1/10 [10130/10445] │ batch_loss=35278.2344 │ grad_norm=1525902.1250
  Epoch 1/10 [10140/10445] │ batch_loss=100311.2031 │ grad_norm=2811917.7500
  Epoch 1/10 [10150/10445] │ batch_loss=17564.2871 │ grad_norm=303004.5938
  Epoch 1/10 [10160/10445] │ batch_loss=57889.1836 │ grad_norm=992495.3750
  Epoch 1/10 [10170/10445] │ batch_loss=10360.1680 │ grad_norm=348151.0625
  Epoch 1/10 [10180/10445] │ batch_loss=5741.5444 │ grad_norm=116413.9922
  Epoch 1/10 [10190/10445] │ batch_loss=10158.1201 │ grad_norm=486146.2500
  Epoch 1/10 [10200/10445] │ batch_loss=10690.6270 │ grad_norm=350898.8125
  Epoch 1/10 [10210/10445] │ batch_loss=18150.5547 │ grad_norm=560286.2500
  Epoch 1/10 [10220/10445] │ batch_loss=9991.1562 │ grad_norm=227918.9531
  Epoch 1/10 [10230/10445] │ batch_loss=8044.6260 │ grad_norm=167687.5312
  Epoch 1/10 [10240/10445] │ batch_loss=7722.4258 │ grad_norm=284566.9375
  Epoch 1/10 [10250/10445] │ batch_loss=7937.8257 │ grad_norm=467558.9375
  Epoch 1/10 [10260/10445] │ batch_loss=21925.3555 │ grad_norm=648344.8750
  Epoch 1/10 [10270/10445] │ batch_loss=14997.5488 │ grad_norm=277896.9375
  Epoch 1/10 [10280/10445] │ batch_loss=8571.5400 │ grad_norm=222374.3125
  Epoch 1/10 [10290/10445] │ batch_loss=5487.3530 │ grad_norm=105144.1094
  Epoch 1/10 [10300/10445] │ batch_loss=9863.9570 │ grad_norm=403314.4062
  Epoch 1/10 [10310/10445] │ batch_loss=25214.7402 │ grad_norm=514201.7188
  Epoch 1/10 [10320/10445] │ batch_loss=30644.8965 │ grad_norm=1305165.3750
  Epoch 1/10 [10330/10445] │ batch_loss=24939.8281 │ grad_norm=677678.4375
  Epoch 1/10 [10340/10445] │ batch_loss=3867.5352 │ grad_norm=162725.1250
  Epoch 1/10 [10350/10445] │ batch_loss=28469.1777 │ grad_norm=1205422.5000
  Epoch 1/10 [10360/10445] │ batch_loss=25179.7188 │ grad_norm=1192127.1250
  Epoch 1/10 [10370/10445] │ batch_loss=24169.7734 │ grad_norm=889720.5625
  Epoch 1/10 [10380/10445] │ batch_loss=24041.6621 │ grad_norm=474585.2188
  Epoch 1/10 [10390/10445] │ batch_loss=6345.9512 │ grad_norm=186339.0156
  Epoch 1/10 [10400/10445] │ batch_loss=8489.9062 │ grad_norm=214441.5312
  Epoch 1/10 [10410/10445] │ batch_loss=10710.1787 │ grad_norm=373681.3125
  Epoch 1/10 [10420/10445] │ batch_loss=5297.5039 │ grad_norm=226347.1406
  Epoch 1/10 [10430/10445] │ batch_loss=7710.1577 │ grad_norm=126127.7344
  Epoch 1/10 [10440/10445] │ batch_loss=16273.3418 │ grad_norm=342912.0000
  Epoch 1/10 [10445/10445] │ batch_loss=7421.3535 │ grad_norm=181967.3125
Epoch  1/10 │ train_loss=37044.7039 │ train rmse=192.4746 │ mae=119.3984 │ rse=0.2155 │ val_loss=19562.7023 │ val rmse=139.8667 │ mae=92.9768 │ rse=0.1463 │ gap=-17482.0016 │ lr=1.00e-04 │ 12556.6s
  ✓ New best checkpoint saved to: /cluster/home/supadh03/cs137/assignment3/evaluation/subhanga-additions/checkpoints/v2/rnn/runs/job-483063/best.pt
  ✓ Epoch checkpoint saved to: /cluster/home/supadh03/cs137/assignment3/evaluation/subhanga-additions/checkpoints/v2/rnn/runs/job-483063/epoch_001.pt
  ✓ Latest checkpoint updated at: /cluster/home/supadh03/cs137/assignment3/evaluation/subhanga-additions/checkpoints/v2/rnn/runs/job-483063/latest.pt

  Epoch 2/10 [   10/10445] │ batch_loss=23463.2930 │ grad_norm=758963.1875
  Epoch 2/10 [   20/10445] │ batch_loss=52065.4180 │ grad_norm=754043.0625
  Epoch 2/10 [   30/10445] │ batch_loss=5261.4858 │ grad_norm=164029.0156
  Epoch 2/10 [   40/10445] │ batch_loss=23356.6641 │ grad_norm=721412.5000
  Epoch 2/10 [   50/10445] │ batch_loss=9923.0000 │ grad_norm=249693.5000
  Epoch 2/10 [   60/10445] │ batch_loss=10000.6045 │ grad_norm=478309.3438
  Epoch 2/10 [   70/10445] │ batch_loss=11998.5059 │ grad_norm=354964.1562
  Epoch 2/10 [   80/10445] │ batch_loss=8955.0508 │ grad_norm=312743.4062
  Epoch 2/10 [   90/10445] │ batch_loss=5793.0107 │ grad_norm=130261.5625
  Epoch 2/10 [  100/10445] │ batch_loss=14587.8984 │ grad_norm=466812.4062
  Epoch 2/10 [  110/10445] │ batch_loss=9035.6865 │ grad_norm=293217.2188
  Epoch 2/10 [  120/10445] │ batch_loss=15279.3926 │ grad_norm=304547.4375
  Epoch 2/10 [  130/10445] │ batch_loss=7503.8315 │ grad_norm=255963.3750
  Epoch 2/10 [  140/10445] │ batch_loss=7676.3252 │ grad_norm=225973.6406
  Epoch 2/10 [  150/10445] │ batch_loss=14743.7012 │ grad_norm=491423.8125
  Epoch 2/10 [  160/10445] │ batch_loss=65921.0000 │ grad_norm=1584645.7500
  Epoch 2/10 [  170/10445] │ batch_loss=15447.4756 │ grad_norm=409761.0625
  Epoch 2/10 [  180/10445] │ batch_loss=6431.4785 │ grad_norm=242694.2031
  Epoch 2/10 [  190/10445] │ batch_loss=5313.7334 │ grad_norm=136591.8281
  Epoch 2/10 [  200/10445] │ batch_loss=19255.0664 │ grad_norm=326542.0625
  Epoch 2/10 [  210/10445] │ batch_loss=15371.8535 │ grad_norm=255971.5781
  Epoch 2/10 [  220/10445] │ batch_loss=8321.7959 │ grad_norm=645778.9375
  Epoch 2/10 [  230/10445] │ batch_loss=27556.8594 │ grad_norm=1026766.0625
  Epoch 2/10 [  240/10445] │ batch_loss=16631.2949 │ grad_norm=442339.0000
  Epoch 2/10 [  250/10445] │ batch_loss=34916.7617 │ grad_norm=956508.9375
  Epoch 2/10 [  260/10445] │ batch_loss=103428.5312 │ grad_norm=1294677.8750
  Epoch 2/10 [  270/10445] │ batch_loss=4893.2666 │ grad_norm=161112.4688
  Epoch 2/10 [  280/10445] │ batch_loss=13998.8652 │ grad_norm=372176.1875
  Epoch 2/10 [  290/10445] │ batch_loss=6619.7456 │ grad_norm=269705.3438
  Epoch 2/10 [  300/10445] │ batch_loss=13989.8818 │ grad_norm=270012.8438
  Epoch 2/10 [  310/10445] │ batch_loss=14888.9355 │ grad_norm=437751.1562
  Epoch 2/10 [  320/10445] │ batch_loss=7778.9092 │ grad_norm=311673.0938
  Epoch 2/10 [  330/10445] │ batch_loss=12249.3936 │ grad_norm=319849.0938
  Epoch 2/10 [  340/10445] │ batch_loss=12522.7139 │ grad_norm=239569.1562
  Epoch 2/10 [  350/10445] │ batch_loss=15677.3457 │ grad_norm=400560.5938
  Epoch 2/10 [  360/10445] │ batch_loss=11930.2402 │ grad_norm=294222.0312
  Epoch 2/10 [  370/10445] │ batch_loss=11282.1719 │ grad_norm=379045.1562
  Epoch 2/10 [  380/10445] │ batch_loss=14122.6699 │ grad_norm=434633.7812
  Epoch 2/10 [  390/10445] │ batch_loss=6225.7773 │ grad_norm=353638.4688
  Epoch 2/10 [  400/10445] │ batch_loss=30902.4414 │ grad_norm=1112503.8750
  Epoch 2/10 [  410/10445] │ batch_loss=5143.9053 │ grad_norm=130665.7969
  Epoch 2/10 [  420/10445] │ batch_loss=11243.6943 │ grad_norm=397913.7812
  Epoch 2/10 [  430/10445] │ batch_loss=6047.9248 │ grad_norm=163372.2188
  Epoch 2/10 [  440/10445] │ batch_loss=5395.8340 │ grad_norm=241497.0469
  Epoch 2/10 [  450/10445] │ batch_loss=12345.1045 │ grad_norm=150092.9844
  Epoch 2/10 [  460/10445] │ batch_loss=8938.1211 │ grad_norm=197863.1094
  Epoch 2/10 [  470/10445] │ batch_loss=12904.1631 │ grad_norm=182985.3438
  Epoch 2/10 [  480/10445] │ batch_loss=17286.2930 │ grad_norm=935159.8125
  Epoch 2/10 [  490/10445] │ batch_loss=15006.9873 │ grad_norm=795019.1875
  Epoch 2/10 [  500/10445] │ batch_loss=11640.3828 │ grad_norm=319518.0000
  Epoch 2/10 [  510/10445] │ batch_loss=14588.7373 │ grad_norm=419039.0625
  Epoch 2/10 [  520/10445] │ batch_loss=7299.1162 │ grad_norm=262141.1562
  Epoch 2/10 [  530/10445] │ batch_loss=6079.6807 │ grad_norm=213319.9062
  Epoch 2/10 [  540/10445] │ batch_loss=5031.3848 │ grad_norm=164607.9219
  Epoch 2/10 [  550/10445] │ batch_loss=5573.1602 │ grad_norm=137769.5000
  Epoch 2/10 [  560/10445] │ batch_loss=20880.6699 │ grad_norm=1134415.7500
  Epoch 2/10 [  570/10445] │ batch_loss=12904.3936 │ grad_norm=234814.2344
  Epoch 2/10 [  580/10445] │ batch_loss=51053.8984 │ grad_norm=1512571.6250
  Epoch 2/10 [  590/10445] │ batch_loss=6549.3882 │ grad_norm=170978.1250
  Epoch 2/10 [  600/10445] │ batch_loss=9039.1357 │ grad_norm=269201.4062
  Epoch 2/10 [  610/10445] │ batch_loss=24458.9492 │ grad_norm=1040142.3750
  Epoch 2/10 [  620/10445] │ batch_loss=6898.3711 │ grad_norm=165933.7656
  Epoch 2/10 [  630/10445] │ batch_loss=35005.3750 │ grad_norm=940348.6250
  Epoch 2/10 [  640/10445] │ batch_loss=57653.8438 │ grad_norm=1483703.7500
  Epoch 2/10 [  650/10445] │ batch_loss=13622.6230 │ grad_norm=284087.5938
  Epoch 2/10 [  660/10445] │ batch_loss=17777.7578 │ grad_norm=178912.3438
  Epoch 2/10 [  670/10445] │ batch_loss=14888.7412 │ grad_norm=572433.2500
  Epoch 2/10 [  680/10445] │ batch_loss=44228.5234 │ grad_norm=1272899.7500
  Epoch 2/10 [  690/10445] │ batch_loss=15732.1973 │ grad_norm=283171.8750
  Epoch 2/10 [  700/10445] │ batch_loss=4544.9814 │ grad_norm=150760.8594
  Epoch 2/10 [  710/10445] │ batch_loss=7153.8511 │ grad_norm=399716.4375
  Epoch 2/10 [  720/10445] │ batch_loss=2922.8511 │ grad_norm=134978.5625
  Epoch 2/10 [  730/10445] │ batch_loss=13752.7217 │ grad_norm=428977.7188
  Epoch 2/10 [  740/10445] │ batch_loss=15364.8379 │ grad_norm=514943.6250
  Epoch 2/10 [  750/10445] │ batch_loss=4274.7324 │ grad_norm=139269.2344
  Epoch 2/10 [  760/10445] │ batch_loss=6197.3374 │ grad_norm=120641.9062
  Epoch 2/10 [  770/10445] │ batch_loss=12388.5918 │ grad_norm=224477.7188
  Epoch 2/10 [  780/10445] │ batch_loss=4971.3906 │ grad_norm=152888.5000
  Epoch 2/10 [  790/10445] │ batch_loss=14300.5918 │ grad_norm=504403.8750
  Epoch 2/10 [  800/10445] │ batch_loss=12023.5273 │ grad_norm=394035.1875
  Epoch 2/10 [  810/10445] │ batch_loss=6948.9541 │ grad_norm=196723.9844
  Epoch 2/10 [  820/10445] │ batch_loss=14952.0293 │ grad_norm=940203.3750
  Epoch 2/10 [  830/10445] │ batch_loss=2759.3569 │ grad_norm=47455.2930
  Epoch 2/10 [  840/10445] │ batch_loss=30417.9492 │ grad_norm=1729303.6250
  Epoch 2/10 [  850/10445] │ batch_loss=24170.2461 │ grad_norm=458787.4062
  Epoch 2/10 [  860/10445] │ batch_loss=6418.7808 │ grad_norm=161062.9531
  Epoch 2/10 [  870/10445] │ batch_loss=21221.1777 │ grad_norm=589845.6250
  Epoch 2/10 [  880/10445] │ batch_loss=5512.1538 │ grad_norm=64304.7539
  Epoch 2/10 [  890/10445] │ batch_loss=5053.7656 │ grad_norm=149225.9062
  Epoch 2/10 [  900/10445] │ batch_loss=5205.2666 │ grad_norm=107235.1406
  Epoch 2/10 [  910/10445] │ batch_loss=37033.9688 │ grad_norm=455226.8750
  Epoch 2/10 [  920/10445] │ batch_loss=7190.8203 │ grad_norm=126046.5234
  Epoch 2/10 [  930/10445] │ batch_loss=7254.7998 │ grad_norm=280417.0312
  Epoch 2/10 [  940/10445] │ batch_loss=13687.3633 │ grad_norm=296818.6875
  Epoch 2/10 [  950/10445] │ batch_loss=8677.6074 │ grad_norm=272669.6250
  Epoch 2/10 [  960/10445] │ batch_loss=4791.6143 │ grad_norm=138803.7969
  Epoch 2/10 [  970/10445] │ batch_loss=5323.8462 │ grad_norm=139380.1406
  Epoch 2/10 [  980/10445] │ batch_loss=16249.2227 │ grad_norm=589328.3750
  Epoch 2/10 [  990/10445] │ batch_loss=9001.2188 │ grad_norm=212967.8906
  Epoch 2/10 [ 1000/10445] │ batch_loss=21544.0020 │ grad_norm=407055.2500
  Epoch 2/10 [ 1010/10445] │ batch_loss=11500.7539 │ grad_norm=370093.2812
  Epoch 2/10 [ 1020/10445] │ batch_loss=6276.2900 │ grad_norm=243285.6250
  Epoch 2/10 [ 1030/10445] │ batch_loss=11097.4404 │ grad_norm=304436.7812
  Epoch 2/10 [ 1040/10445] │ batch_loss=6756.1865 │ grad_norm=198317.8594
  Epoch 2/10 [ 1050/10445] │ batch_loss=30128.9727 │ grad_norm=609744.1875
  Epoch 2/10 [ 1060/10445] │ batch_loss=29191.4375 │ grad_norm=720797.6875
  Epoch 2/10 [ 1070/10445] │ batch_loss=5439.2417 │ grad_norm=151815.4375
  Epoch 2/10 [ 1080/10445] │ batch_loss=14192.8467 │ grad_norm=384510.5625
  Epoch 2/10 [ 1090/10445] │ batch_loss=12729.5156 │ grad_norm=473603.6250
  Epoch 2/10 [ 1100/10445] │ batch_loss=2303.4741 │ grad_norm=45564.8398
  Epoch 2/10 [ 1110/10445] │ batch_loss=8397.0742 │ grad_norm=342914.3125
  Epoch 2/10 [ 1120/10445] │ batch_loss=23877.5938 │ grad_norm=899592.7500
  Epoch 2/10 [ 1130/10445] │ batch_loss=10109.9697 │ grad_norm=255438.7812
  Epoch 2/10 [ 1140/10445] │ batch_loss=4120.4067 │ grad_norm=108151.2109
  Epoch 2/10 [ 1150/10445] │ batch_loss=9734.8350 │ grad_norm=332672.7500
  Epoch 2/10 [ 1160/10445] │ batch_loss=4923.1460 │ grad_norm=121211.3203
  Epoch 2/10 [ 1170/10445] │ batch_loss=12822.6074 │ grad_norm=443925.3750
  Epoch 2/10 [ 1180/10445] │ batch_loss=6951.8447 │ grad_norm=159198.8750
  Epoch 2/10 [ 1190/10445] │ batch_loss=20483.0625 │ grad_norm=1716272.6250
  Epoch 2/10 [ 1200/10445] │ batch_loss=10550.5000 │ grad_norm=289386.3438
  Epoch 2/10 [ 1210/10445] │ batch_loss=11049.5391 │ grad_norm=287382.3750
  Epoch 2/10 [ 1220/10445] │ batch_loss=3364.1050 │ grad_norm=132074.0000
  Epoch 2/10 [ 1230/10445] │ batch_loss=4625.6499 │ grad_norm=120496.6250
  Epoch 2/10 [ 1240/10445] │ batch_loss=11853.0195 │ grad_norm=317151.5312
  Epoch 2/10 [ 1250/10445] │ batch_loss=3341.1421 │ grad_norm=82347.8906
  Epoch 2/10 [ 1260/10445] │ batch_loss=17716.1719 │ grad_norm=291488.3750
  Epoch 2/10 [ 1270/10445] │ batch_loss=8298.9844 │ grad_norm=283383.7188
  Epoch 2/10 [ 1280/10445] │ batch_loss=4138.1343 │ grad_norm=134223.4219
  Epoch 2/10 [ 1290/10445] │ batch_loss=14968.7920 │ grad_norm=452862.2812
  Epoch 2/10 [ 1300/10445] │ batch_loss=10158.4141 │ grad_norm=364649.3125
  Epoch 2/10 [ 1310/10445] │ batch_loss=7986.5938 │ grad_norm=179673.2656
  Epoch 2/10 [ 1320/10445] │ batch_loss=6774.6162 │ grad_norm=254400.3750
  Epoch 2/10 [ 1330/10445] │ batch_loss=3084.7529 │ grad_norm=68098.2500
  Epoch 2/10 [ 1340/10445] │ batch_loss=7632.7002 │ grad_norm=137391.1719
  Epoch 2/10 [ 1350/10445] │ batch_loss=3411.4429 │ grad_norm=72209.2891
  Epoch 2/10 [ 1360/10445] │ batch_loss=4551.2549 │ grad_norm=89187.9219
  Epoch 2/10 [ 1370/10445] │ batch_loss=21951.1934 │ grad_norm=928761.3750
  Epoch 2/10 [ 1380/10445] │ batch_loss=53160.8047 │ grad_norm=2204944.2500
  Epoch 2/10 [ 1390/10445] │ batch_loss=19768.0547 │ grad_norm=728277.2500
  Epoch 2/10 [ 1400/10445] │ batch_loss=7004.2573 │ grad_norm=196182.0469
  Epoch 2/10 [ 1410/10445] │ batch_loss=12850.9844 │ grad_norm=481359.9375
  Epoch 2/10 [ 1420/10445] │ batch_loss=4701.1660 │ grad_norm=238211.6406
  Epoch 2/10 [ 1430/10445] │ batch_loss=23076.1367 │ grad_norm=1056976.8750
  Epoch 2/10 [ 1440/10445] │ batch_loss=11095.9990 │ grad_norm=318303.1875
  Epoch 2/10 [ 1450/10445] │ batch_loss=13455.5703 │ grad_norm=799432.5625
  Epoch 2/10 [ 1460/10445] │ batch_loss=8861.3613 │ grad_norm=441181.2500
  Epoch 2/10 [ 1470/10445] │ batch_loss=7430.2437 │ grad_norm=196655.7812
  Epoch 2/10 [ 1480/10445] │ batch_loss=3745.9390 │ grad_norm=46345.6758
  Epoch 2/10 [ 1490/10445] │ batch_loss=12098.9277 │ grad_norm=266451.1875
  Epoch 2/10 [ 1500/10445] │ batch_loss=19110.2031 │ grad_norm=359074.2188
  Epoch 2/10 [ 1510/10445] │ batch_loss=50379.9609 │ grad_norm=2448529.5000
  Epoch 2/10 [ 1520/10445] │ batch_loss=3952.2798 │ grad_norm=102478.5781
  Epoch 2/10 [ 1530/10445] │ batch_loss=25398.4590 │ grad_norm=935333.4375
  Epoch 2/10 [ 1540/10445] │ batch_loss=17921.4258 │ grad_norm=439649.6875
  Epoch 2/10 [ 1550/10445] │ batch_loss=10811.2715 │ grad_norm=385493.4688
  Epoch 2/10 [ 1560/10445] │ batch_loss=3493.2534 │ grad_norm=125723.3984
  Epoch 2/10 [ 1570/10445] │ batch_loss=6296.8711 │ grad_norm=387286.5938
  Epoch 2/10 [ 1580/10445] │ batch_loss=14238.1367 │ grad_norm=1165196.8750
  Epoch 2/10 [ 1590/10445] │ batch_loss=5830.1182 │ grad_norm=230495.7969
  Epoch 2/10 [ 1600/10445] │ batch_loss=8592.2988 │ grad_norm=329183.7188
  Epoch 2/10 [ 1610/10445] │ batch_loss=32796.5078 │ grad_norm=979038.6250
  Epoch 2/10 [ 1620/10445] │ batch_loss=9962.9561 │ grad_norm=259352.6562
  Epoch 2/10 [ 1630/10445] │ batch_loss=23814.0898 │ grad_norm=666941.1875
  Epoch 2/10 [ 1640/10445] │ batch_loss=5662.3154 │ grad_norm=152093.0000
  Epoch 2/10 [ 1650/10445] │ batch_loss=7133.7026 │ grad_norm=220779.7812
  Epoch 2/10 [ 1660/10445] │ batch_loss=5275.1660 │ grad_norm=98757.2891
  Epoch 2/10 [ 1670/10445] │ batch_loss=24182.5781 │ grad_norm=549173.0000
  Epoch 2/10 [ 1680/10445] │ batch_loss=22270.9824 │ grad_norm=633895.7500
  Epoch 2/10 [ 1690/10445] │ batch_loss=3149.7407 │ grad_norm=63190.1523
  Epoch 2/10 [ 1700/10445] │ batch_loss=7137.7085 │ grad_norm=245989.4688
  Epoch 2/10 [ 1710/10445] │ batch_loss=15136.0459 │ grad_norm=322226.8750
  Epoch 2/10 [ 1720/10445] │ batch_loss=10717.0586 │ grad_norm=327294.0000
  Epoch 2/10 [ 1730/10445] │ batch_loss=60324.6836 │ grad_norm=1542991.8750
  Epoch 2/10 [ 1740/10445] │ batch_loss=18802.5430 │ grad_norm=769650.7500
  Epoch 2/10 [ 1750/10445] │ batch_loss=6945.3965 │ grad_norm=185106.9219
  Epoch 2/10 [ 1760/10445] │ batch_loss=17608.8320 │ grad_norm=551377.8750
  Epoch 2/10 [ 1770/10445] │ batch_loss=3932.5505 │ grad_norm=151542.0156
  Epoch 2/10 [ 1780/10445] │ batch_loss=6228.7529 │ grad_norm=157913.9688
  Epoch 2/10 [ 1790/10445] │ batch_loss=18667.2344 │ grad_norm=1050564.1250
  Epoch 2/10 [ 1800/10445] │ batch_loss=6391.9272 │ grad_norm=151454.6406
  Epoch 2/10 [ 1810/10445] │ batch_loss=54906.7930 │ grad_norm=2196136.7500
  Epoch 2/10 [ 1820/10445] │ batch_loss=8251.1826 │ grad_norm=575961.7500
  Epoch 2/10 [ 1830/10445] │ batch_loss=16401.2246 │ grad_norm=292276.0625
  Epoch 2/10 [ 1840/10445] │ batch_loss=7952.6660 │ grad_norm=160321.2969
  Epoch 2/10 [ 1850/10445] │ batch_loss=11666.1719 │ grad_norm=355979.4375
  Epoch 2/10 [ 1860/10445] │ batch_loss=10927.6123 │ grad_norm=555581.0000
  Epoch 2/10 [ 1870/10445] │ batch_loss=15041.7422 │ grad_norm=473299.5000
  Epoch 2/10 [ 1880/10445] │ batch_loss=10841.4209 │ grad_norm=378398.4062
  Epoch 2/10 [ 1890/10445] │ batch_loss=4497.1250 │ grad_norm=174368.8906
  Epoch 2/10 [ 1900/10445] │ batch_loss=5648.4893 │ grad_norm=143165.7188
  Epoch 2/10 [ 1910/10445] │ batch_loss=16281.2285 │ grad_norm=723153.3125
  Epoch 2/10 [ 1920/10445] │ batch_loss=18377.4961 │ grad_norm=501790.0938
  Epoch 2/10 [ 1930/10445] │ batch_loss=7623.5562 │ grad_norm=353527.9688
  Epoch 2/10 [ 1940/10445] │ batch_loss=5042.7432 │ grad_norm=177630.4531
  Epoch 2/10 [ 1950/10445] │ batch_loss=27781.0859 │ grad_norm=431729.2188
  Epoch 2/10 [ 1960/10445] │ batch_loss=4235.6323 │ grad_norm=100805.5625
  Epoch 2/10 [ 1970/10445] │ batch_loss=10832.6611 │ grad_norm=153704.1719
  Epoch 2/10 [ 1980/10445] │ batch_loss=23401.3203 │ grad_norm=477547.2188
  Epoch 2/10 [ 1990/10445] │ batch_loss=13231.8740 │ grad_norm=502454.3750
  Epoch 2/10 [ 2000/10445] │ batch_loss=9387.1748 │ grad_norm=334451.4688
  Epoch 2/10 [ 2010/10445] │ batch_loss=13368.4170 │ grad_norm=287836.8438
  Epoch 2/10 [ 2020/10445] │ batch_loss=4425.7598 │ grad_norm=135141.7812
  Epoch 2/10 [ 2030/10445] │ batch_loss=6156.5054 │ grad_norm=118936.2344
  Epoch 2/10 [ 2040/10445] │ batch_loss=6726.4922 │ grad_norm=147185.2969
  Epoch 2/10 [ 2050/10445] │ batch_loss=10729.6934 │ grad_norm=636589.1250
  Epoch 2/10 [ 2060/10445] │ batch_loss=5159.0000 │ grad_norm=180964.1094
  Epoch 2/10 [ 2070/10445] │ batch_loss=9340.8926 │ grad_norm=202068.5000
  Epoch 2/10 [ 2080/10445] │ batch_loss=5120.3862 │ grad_norm=77862.2109
  Epoch 2/10 [ 2090/10445] │ batch_loss=39514.7188 │ grad_norm=841311.0625
  Epoch 2/10 [ 2100/10445] │ batch_loss=10542.4629 │ grad_norm=529597.0625
  Epoch 2/10 [ 2110/10445] │ batch_loss=8706.5039 │ grad_norm=112250.7891
  Epoch 2/10 [ 2120/10445] │ batch_loss=10905.3145 │ grad_norm=597493.2500
